title,location,building_location1,building_location2,area,direction,type,description,price
盛达家园,宝山,张庙,盛达家园,91,南,2室1厅1卫,SH1699296919404150784,4300
控江东三村,杨浦,黄兴公园,控江东三村,41,南,1室1厅1卫,SH1709563319146250240,4600
玉四小区,虹口,曲阳,玉四小区,32,南,1室0厅1卫,SH1717060755964035072,4500
芷江中路493弄,静安,西藏北路,芷江中路493弄,35,东南 南,1室1厅1卫,SH1716684950930980864,4350
淞南九村（北区）,宝山,淞南,淞南九村（北区）,60,南,2室1厅1卫,SH1717767153836359680,4300
梅园三村,浦东,梅园,梅园三村,37,南,1室1厅1卫,SH1718090211960815616,4700
凌一小区,浦东,洋泾,凌一小区,43,南,1室1厅1卫,SH1718595202760835072,4500
绿地蔷薇九里(公寓),松江,松江大学城,绿地蔷薇九里(公寓),64,南,1室1厅1卫,SH1718619620048371712,4300
浦建小区,浦东,塘桥,浦建小区,39,南 北,1室1厅1卫,SH1716051335113080832,4460
金杨新村五街坊,浦东,金杨,金杨新村五街坊,48,南,1室1厅1卫,SH1716833037150322688,4300
梅园新村(浦东),浦东,梅园,梅园新村(浦东),30,南,1室1厅1卫,SH1717060645112774656,4500
瑞冬小区,长宁,北新泾,瑞冬小区,30,南,1室0厅1卫,SH1716788457654714368,4300
光华坊,静安,西藏北路,光华坊,35,南,1室1厅1卫,SH1717757136705945600,4300
德州四村,浦东,世博,德州四村,37,南,1室1厅1卫,SH1717867721758081024,4590
华业小区,静安,南京西路,华业小区,18,东南,1室0厅1卫,SH1718648978897108992,4300
欣顺小区,浦东,北蔡,欣顺小区,54,南 北,2室1厅1卫,SH1718889309680959488,4700
鞍山四村第三小区,杨浦,鞍山,鞍山四村第三小区,47,南,2室1厅1卫,SH1719353616671703040,4700
润杨名邸,宝山,杨行,润杨名邸,59,南,1室2厅1卫,SH1710988100823416832,4500
延安公寓(黄浦),黄浦,人民广场,延安公寓(黄浦),29,南 西北,1室0厅1卫,SH1712662559468814336,4700
龙湖紫都城,青浦,赵巷,龙湖紫都城,80,南,2室1厅1卫,SH2404293073032462336,4300
金光小区,浦东,三林,金光小区,49,南,1室1厅1卫,SH2549213867612323840,4600
申华小区,浦东,曹路,申华小区,64,南,2室1厅1卫,SH2552897691889967104,4300
奥林匹克花园,松江,九亭,奥林匹克花园,80,南,2室1厅1卫,SH2636123205038768128,4700
临沂六村,浦东,南码头,临沂六村,35,南,1室1厅1卫,SH2689676225034854400,4600
康乐小区(徐汇),徐汇,康健,康乐小区(徐汇),38,南,1室0厅1卫,SH2298572168776663040,4400
临沂六村,浦东,南码头,临沂六村,37,南,1室1厅1卫,SH2617298336260030464,4660
田林五六七村,徐汇,田林,田林五六七村,41,南,2室0厅1卫,SH2391318735262072832,4700
东湾小区,徐汇,华泾,东湾小区,82,南 北,2室1厅1卫,SH2411375573499641856,4500
新泾四村,长宁,北新泾,新泾四村,39,南,1室1厅1卫,SH2410807004965904384,4400
高兴花园二三四街坊,闵行,春申,高兴花园二三四街坊,70,南 北,2室1厅1卫,SH2381760452175593472,4400
金光小区,浦东,三林,金光小区,49,南,1室1厅1卫,SH2549213867612323840,4600
申华小区,浦东,曹路,申华小区,64,南,2室1厅1卫,SH2552897691889967104,4300
奥林匹克花园,松江,九亭,奥林匹克花园,80,南,2室1厅1卫,SH2636123205038768128,4700
临沂六村,浦东,南码头,临沂六村,35,南,1室1厅1卫,SH2689676225034854400,4600
康乐小区(徐汇),徐汇,康健,康乐小区(徐汇),38,南,1室0厅1卫,SH2298572168776663040,4400
临沂六村,浦东,南码头,临沂六村,37,南,1室1厅1卫,SH2617298336260030464,4660
田林五六七村,徐汇,田林,田林五六七村,41,南,2室0厅1卫,SH2391318735262072832,4700
东湾小区,徐汇,华泾,东湾小区,82,南 北,2室1厅1卫,SH2411375573499641856,4500
三佳花苑,闵行,七宝,三佳花苑,38,南,1室1厅1卫,SH1717737247769362432,4700
保利叶上海(一期),宝山,顾村,保利叶上海(一期),80,南,2室1厅1卫,SH1701476515675373568,4500
扬州路529号,杨浦,东外滩,扬州路529号,36,南,1室0厅1卫,SH1712807323379957760,4650
梅陇三村,徐汇,华东理工,梅陇三村,44,南,1室1厅1卫,SH1713118701424738304,4300
顺天村(南区),黄浦,人民广场,顺天村(南区),17,南,1室0厅1卫,SH1684410294052323328,4600
东沟六村,浦东,高行,东沟六村,56,南,2室1厅1卫,SH1695002309542543360,4700
中城绿苑,闵行,春申,中城绿苑,54,南,1室1厅1卫,SH1701206197144649728,4600
呼玛五村,宝山,张庙,呼玛五村,41,南,1室1厅1卫,SH1670286398684397568,4300
薇馨家园,闵行,春申,薇馨家园,56,南,2室1厅1卫,SH1675456111798386688,4700
绿地卡米公社,嘉定,嘉定新城,绿地卡米公社,63,南,3室1厅2卫,SH1683037855342919680,4500
大华三村二街坊,宝山,大华,大华三村二街坊,51,东南,1室1厅1卫,SH1683402129449943040,4400
依水园二期,浦东,三林,依水园二期,70,南,2室1厅1卫,SH1682725743160721408,4700
大上海国际花园酒店公寓,闵行,静安新城,大上海国际花园酒店公寓,40,南,1室1厅1卫,SH1691280741087838208,4500
荣都公寓,松江,松江老城,荣都公寓,138,南 北,3室2厅2卫,SH1697216081258610688,4400
梅六小区,普陀,长风,梅六小区,42,南,1室1厅1卫,SH1695381871644377088,4300
V格时代广场,嘉定,丰庄,V格时代广场,42,南,2室0厅2卫,SH1718568164880547840,4500
巨西小区,浦东,梅园,巨西小区,35,南,1室0厅1卫,SH1713486817384202240,4400
上海派,嘉定,安亭,上海派,88,南 北,3室2厅1卫,SH1707355875032694784,4300
斜土路1664弄,徐汇,徐家汇,斜土路1664弄,25,南,1室0厅1卫,SH1710223194918486016,4500
银河新都,闵行,春申,银河新都,51,南,1室1厅1卫,SH1714888552875032576,4500
呼玛三村,宝山,张庙,呼玛三村,58,南,2室1厅1卫,SH1715256572919152640,4400
银河新都,闵行,春申,银河新都,78,南 北,2室1厅1卫,SH1700137138684690432,4300
梅川二街坊,普陀,长风,梅川二街坊,55,南,2室1厅1卫,SH1718884470519496704,4700
骏苑(二期),闵行,颛桥,骏苑(二期),80,南,3室1厅1卫,SH1692753663522504704,4600
欣乐苑（东苑）,青浦,华新,欣乐苑（东苑）,72,南,2室1厅1卫,SH2876816241371389952,4500
菊泉新城(陆翔路678弄),宝山,顾村,菊泉新城(陆翔路678弄),80,南 北,2室1厅1卫,SH1709476609498546176,4700
鑫隆花园,徐汇,植物园,鑫隆花园,67,南,1室1厅1卫,SH1707629943376052224,4500
万科白马花园(公寓),松江,莘闵别墅,万科白马花园(公寓),72,南,2室2厅1卫,SH1709078468592926720,4500
共康雅苑二期,宝山,共康,共康雅苑二期,49,南,1室1厅1卫,SH1705413891883794432,4600
中城绿苑,闵行,春申,中城绿苑,54,南,1室1厅1卫,SH1701206197144649728,4600
呼玛五村,宝山,张庙,呼玛五村,41,南,1室1厅1卫,SH1670286398684397568,4300
长风三村,普陀,长风,长风三村,32,南,1室0厅1卫,SH1716684047574368256,4500
上南六村,浦东,世博,上南六村,35,南,1室0厅1卫,SH1654686836309622784,4300
东沟六村,浦东,高行,东沟六村,56,南,2室1厅1卫,SH1695002309542543360,4700
汪家井小区,普陀,甘泉宜川,汪家井小区,50,南,2室1厅1卫,SH1707024418158411776,4580
梅陇三村,徐汇,华东理工,梅陇三村,51,南,2室1厅1卫,SH1707270379673747456,4600
东四小区,虹口,曲阳,东四小区,40,南,1室0厅1卫,SH1705529938859261952,4500
淞南五村,宝山,淞南,淞南五村,47,南,2室1厅1卫,SH1705958746770898944,4500
谈家桥路85弄,静安,大宁,谈家桥路85弄,42,南,2室1厅1卫,SH1708079756064325632,4600
德怡苑,普陀,长寿路,德怡苑,32,东南,1室0厅1卫,SH1708048909722451968,4500
锦程小区,长宁,西郊,锦程小区,33,南,1室1厅1卫,SH1709238829900103680,4300
莘松五村,闵行,莘庄北广场,莘松五村,54,南,2室1厅1卫,SH1708474058204512256,4400
新泾四村,长宁,北新泾,新泾四村,39,南,1室1厅1卫,SH2410807004965904384,4400
高兴花园二三四街坊,闵行,春申,高兴花园二三四街坊,70,南 北,2室1厅1卫,SH2381760452175593472,4400
梅陇八村,徐汇,华东理工,梅陇八村,53,南,1室1厅1卫,SH2529722404147052544,4600
龙南七村,徐汇,龙华,龙南七村,41,南,1室1厅1卫,SH2507726526594949120,4300
顺达苑小区,杨浦,中原,顺达苑小区,39,南,1室0厅1卫,SH2491969257559031808,4400
汇成四村,徐汇,上海南站,汇成四村,63,南,2室1厅1卫,SH2607966213787361280,4700
宜川一村,普陀,甘泉宜川,宜川一村,50,南 北,2室1厅1卫,SH2645654207893610496,4600
海防新村,浦东,洋泾,海防新村,36,南,1室1厅1卫,SH2641311732765048832,4500
丰华苑,嘉定,江桥,丰华苑,66,南,2室1厅1卫,SH2630239500139773952,4700
田林十四村,徐汇,田林,田林十四村,27,南,1室0厅1卫,SH2580163801127329792,4600
梅林小区,杨浦,中原,梅林小区,37,南,1室1厅1卫,SH2544119247987556352,4400
古北菊翔苑(菊联路233弄),宝山,顾村,古北菊翔苑(菊联路233弄),74,南,2室2厅1卫,SH2543440967768752128,4400
绿川公寓,浦东,北蔡,绿川公寓,62,南,1室1厅1卫,SH2574530916034543616,4700
颛溪七村,闵行,颛桥,颛溪七村,64,南,2室1厅1卫,SH2605605868322439168,4500
颛溪八村,闵行,颛桥,颛溪八村,68,南,2室1厅1卫,SH2595003602124668928,4500
文苑小区(长宁),长宁,新华路,文苑小区(长宁),31,南,1室1厅1卫,SH2622352682555277312,4300
汇成四村,徐汇,上海南站,汇成四村,53,南,2室0厅1卫,SH2641395864740044800,4500
富特三村,浦东,外高桥,富特三村,44,南,1室1厅1卫,SH2656588455827472384,4400
临沂二村,浦东,南码头,临沂二村,40,南,1室1厅1卫,SH1704425133264863232,4300
水塘小区,普陀,真如,水塘小区,42,南,1室1厅1卫,SH1706227097300631552,4300
上南六村,浦东,世博,上南六村,35,南,1室0厅1卫,SH1654686836309622784,4300
长风三村,普陀,长风,长风三村,32,南,1室0厅1卫,SH1716684047574368256,4500
罗青湾新苑,宝山,顾村,罗青湾新苑,82,南,2室2厅1卫,SH1701428529326981120,4400
长隆住宅小区,杨浦,周家嘴路,长隆住宅小区,31,南,1室0厅1卫,SH1719274958057635840,4400
南新四村,浦东,北蔡,南新四村,38,南,1室1厅1卫,SH1692164712122286080,4300
上实海上公元,嘉定,嘉定新城,上实海上公元,89,南 北,2室2厅1卫,SH1682367135046696960,4500
知音小区,长宁,新华路,知音小区,30,西南,1室1厅1卫,SH1702276219837349888,4500
莘松六村,闵行,莘庄北广场,莘松六村,56,南,2室1厅1卫,SH1708837296767238144,4700
虹桥机场新村,长宁,西郊,虹桥机场新村,53,南,2室1厅1卫,SH1713443184882745344,4500
莘松六村,闵行,莘庄北广场,莘松六村,52,南,2室1厅1卫,SH1704397237309669376,4500
控江路59弄,杨浦,周家嘴路,控江路59弄,40,南,1室1厅1卫,SH1650399732238909440,4300
南新四村,浦东,北蔡,南新四村,55,南 北,2室1厅1卫,SH1717384313038700544,4350
工农新村小区,杨浦,中原,工农新村小区,46,南 北,2室1厅1卫,SH1714118398780112896,4600
控江七村,杨浦,控江路,控江七村,31,南,1室1厅1卫,SH1679714988354174976,4300
八一小区,虹口,曲阳,八一小区,48,南,1室1厅1卫,SH1716702996328349696,4400
虹仙小区,长宁,仙霞,虹仙小区,36,南,1室1厅1卫,SH1716659412006862848,4500
玉屏南路721弄,长宁,中山公园,玉屏南路721弄,28,北,1室0厅1卫,SH1695309881935921152,4500
万科阳光苑,闵行,吴泾,万科阳光苑,82,南,2室2厅1卫,SH1695031318963814400,4300
乾溪二村,宝山,大场镇,乾溪二村,63,南,2室1厅1卫,SH1700817553636458496,4300
上理小区,杨浦,周家嘴路,上理小区,47,南,2室1厅1卫,SH1702602684369993728,4500
海联公寓,静安,西藏北路,海联公寓,39,北,1室1厅1卫,SH1702697132089147392,4500
东南新村(浦东),浦东,陆家嘴,东南新村(浦东),32,南,1室1厅1卫,SH1701464178692194304,4300
祁连三村,宝山,上大,祁连三村,68,南 北,2室1厅1卫,SH1702705162113515520,4600
紫云小区,长宁,中山公园,紫云小区,25,北,1室0厅1卫,SH1703339140390584320,4300
高兴花园二三四街坊,闵行,春申,高兴花园二三四街坊,58,南,2室1厅1卫,SH1705573737870393344,4300
西郊九韵城,闵行,华漕,西郊九韵城,72,南,2室2厅1卫,SH1704795443487047680,4300
汪家井小区,普陀,甘泉宜川,汪家井小区,50,南,2室1厅1卫,SH1707024418158411776,4580
梅陇三村,徐汇,华东理工,梅陇三村,51,南,2室1厅1卫,SH1707270379673747456,4600
东四小区,虹口,曲阳,东四小区,40,南,1室0厅1卫,SH1705529938859261952,4500
淞南五村,宝山,淞南,淞南五村,47,南,2室1厅1卫,SH1705958746770898944,4500
谈家桥路85弄,静安,大宁,谈家桥路85弄,42,南,2室1厅1卫,SH1708079756064325632,4600
德怡苑,普陀,长寿路,德怡苑,32,东南,1室0厅1卫,SH1708048909722451968,4500
锦程小区,长宁,西郊,锦程小区,33,南,1室1厅1卫,SH1709238829900103680,4300
龙山新村,徐汇,万体馆,龙山新村,40,南,1室1厅1卫,SH1669902783202983936,4600
南新三村,浦东,北蔡,南新三村,46,南,1室1厅1卫,SH1659888786357616640,4600
八一小区,虹口,曲阳,八一小区,48,南,1室1厅1卫,SH1716702996328349696,4400
宜川四村,普陀,甘泉宜川,宜川四村,40,东,2室1厅1卫,SH1689902117315149824,4500
呼玛五村,宝山,张庙,呼玛五村,60,南,2室1厅1卫,SH1674315341271924736,4600
永兴小马路70号,静安,西藏北路,永兴小马路70号,41,南,1室1厅1卫,SH1696028966046924800,4500
中房公寓,嘉定,江桥,中房公寓,53,南 北,1室1厅1卫,SH1715558775940710400,4300
殷行一、二村,杨浦,中原,殷行一、二村,32,南,2室1厅1卫,SH1709092309674491904,4500
虹仙小区,长宁,仙霞,虹仙小区,36,南,1室1厅1卫,SH1716659412006862848,4500
永安新村,浦东,洋泾,永安新村,37,南,1室0厅1卫,SH1713914409757179904,4600
桃浦十村（紫藤苑小区白丽路701弄）,普陀,桃浦,桃浦十村（紫藤苑小区白丽路701弄）,60,南,2室1厅1卫,SH1673538800367697920,4500
盛达家园,宝山,张庙,盛达家园,91,南,2室1厅1卫,SH1699296919404150784,4300
控江东三村,杨浦,黄兴公园,控江东三村,41,南,1室1厅1卫,SH1709563319146250240,4600
均乐小区,黄浦,人民广场,均乐小区,23,北,1室0厅1卫,SH1705127684389994496,4500
公交新村,杨浦,鞍山,公交新村,35,南,1室1厅1卫,SH1717035429795987456,4500
延安公寓(黄浦),黄浦,人民广场,延安公寓(黄浦),29,南 西北,1室0厅1卫,SH1712662559468814336,4700
梅园三村,浦东,梅园,梅园三村,31,南,1室1厅1卫,SH1710283296107134976,4500
虹桥正荣府,青浦,徐泾,虹桥正荣府,53,南,1室1厅1卫,SH1715629878881026048,4300
金硕河畔景园南区,闵行,闵浦,金硕河畔景园南区,78,南,2室1厅1卫,SH1665346550341042176,4300
星尚湾名邸,青浦,华新,星尚湾名邸,89,南 北,2室2厅1卫,SH1707248954099367936,4700
虹桥博雅苑,闵行,华漕,虹桥博雅苑,89,南 北,2室2厅1卫,SH1680214148698341376,4300
车站新村(普陀),普陀,真如,车站新村(普陀),60,南,1室1厅1卫,SH1695415690283974656,4600
夏朵园,闵行,老闵行,夏朵园,102,南,2室2厅1卫,SH1666774931834142720,4500
梅陇三村,徐汇,华东理工,梅陇三村,44,南,1室1厅1卫,SH1713118701424738304,4300
临沂二村,浦东,南码头,临沂二村,40,南,1室1厅1卫,SH1704425133264863232,4300
保利叶上海(一期),宝山,顾村,保利叶上海(一期),80,南,2室1厅1卫,SH1701476515675373568,4500
嘉和坊,嘉定,丰庄,嘉和坊,47,南 北,1室1厅1卫,SH1718162614627860480,4700
梅陇七村,徐汇,华东理工,梅陇七村,46,南,1室1厅1卫,SH1719572463676817408,4500
三佳花苑,闵行,七宝,三佳花苑,38,南,1室1厅1卫,SH1717737247769362432,4700
上实海上公元,嘉定,嘉定新城,上实海上公元,89,南 北,2室2厅1卫,SH1682367135046696960,4500
知音小区,长宁,新华路,知音小区,30,西南,1室1厅1卫,SH1702276219837349888,4500
长隆住宅小区,杨浦,周家嘴路,长隆住宅小区,31,南,1室0厅1卫,SH1719274958057635840,4400
南新四村,浦东,北蔡,南新四村,38,南,1室1厅1卫,SH1692164712122286080,4300
金桥湾清水苑,浦东,金桥,金桥湾清水苑,54,南,1室1厅1卫,SH1718201387709366272,4500
骏丰嘉峰汇,嘉定,南翔,骏丰嘉峰汇,63,西北,2室1厅1卫,SH1716403129458622464,4500
殷高路150弄,宝山,高境,殷高路150弄,47,南 北,1室1厅1卫,SH1666734366333599744,4300
德邑小城(公寓),松江,松江新城,德邑小城(公寓),90,南,3室1厅1卫,SH1710524872368586752,4300
首创禧悦(一期),青浦,盈浦,首创禧悦(一期),87,南,3室2厅1卫,SH1709842446050918400,4400
内江路384弄,杨浦,周家嘴路,内江路384弄,45,南 北,2室0厅1卫,SH1710218326589833216,4300
唐家沙小区,静安,闸北公园,唐家沙小区,35,南,1室1厅1卫,SH1710564631526768640,4500
MAX未来,嘉定,江桥,MAX未来,45,西 北,2室1厅1卫,SH1710972840137719808,4500
北郊小区,虹口,鲁迅公园,北郊小区,42,南,1室1厅1卫,SH1710978634254123008,4600
上南十一村,浦东,世博,上南十一村,42,南,1室1厅1卫,SH1709938130817122304,4300
华银坊,闵行,老闵行,华银坊,79,南 北,2室1厅1卫,SH1710223555943202816,4350
国顺路395弄,杨浦,五角场,国顺路395弄,32,南,1室0厅1卫,SH1710607356896739328,4600
复地北桥城(都市路399弄)(公寓),闵行,颛桥,复地北桥城(都市路399弄)(公寓),65,南,2室1厅1卫,SH1710998248493154304,4500
康平小区,静安,彭浦,康平小区,58,西北,2室1厅1卫,SH1712038009739673600,4700
保集欧郡,宝山,杨行,保集欧郡,93,南 北,2室2厅1卫,SH1711579483334508544,4500
平南一二村,闵行,古美,平南一二村,46,南,2室0厅1卫,SH1712702406208258048,4600
斜土路486弄,黄浦,五里桥,斜土路486弄,22,北,1室0厅1卫,SH1712826737768792064,4500
法华镇路720弄,长宁,新华路,法华镇路720弄,28,南,1室1厅1卫,SH1712093219572940800,4300
控江路740弄,杨浦,控江路,控江路740弄,45,南,2室0厅1卫,SH1712809785641926656,4500
馨佳园(菊盛路851弄),宝山,顾村,馨佳园(菊盛路851弄),70,南,2室1厅1卫,SH1712786797404094464,4500
天钥新村,徐汇,万体馆,天钥新村,36,南,1室1厅1卫,SH2670302863439437824,4650
汇贤雅苑,浦东,航头,汇贤雅苑,71,南 北,2室1厅1卫,SH2652680079242698752,4500
清涧三街坊,普陀,真光,清涧三街坊,72,南,1室1厅1卫,SH2646407183725494272,4700
江南新村(徐汇),徐汇,斜土路,江南新村(徐汇),32,北,1室0厅1卫,SH2680508525109067776,4600
丽江佳苑,嘉定,江桥,丽江佳苑,60,南,1室1厅1卫,SH1709462588254846976,4300
永安新村,浦东,洋泾,永安新村,37,南,1室0厅1卫,SH1713914409757179904,4600
巨西小区,浦东,梅园,巨西小区,35,南,1室0厅1卫,SH1713486817384202240,4400
西宝兴路949弄,虹口,凉城,西宝兴路949弄,30,南,1室1厅1卫,SH1703361993840263168,4500
莘松五村,闵行,莘庄北广场,莘松五村,54,南,2室1厅1卫,SH1708474058204512256,4400
